State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Kasargod,Neeleswaram,Copra,other,FAQ,24/09/2025,22500,23500,23000
Kerala,Kasargod,Neeleswaram,Onion,Big,FAQ,24/09/2025,2800,3200,3000
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,24/09/2025,2000,2500,2200
Kerala,Kollam,Sasthamkotta,Banana,"Red Banana",Medium,24/09/2025,3500,4000,3800
Kerala,Kollam,Sasthamkotta,Colacasia,Other,FAQ,24/09/2025,5000,5500,5200
Kerala,Kollam,Sasthamkotta,"Green Chilli",Other,FAQ,24/09/2025,14000,14500,14200
Kerala,Kollam,Sasthamkotta,Tomato,Other,FAQ,24/09/2025,3000,3500,3200
Kerala,Kottayam,Kuruppanthura,Carrot,Carrot,FAQ,24/09/2025,7000,8000,7500
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),"Cowpea (Veg)",FAQ,24/09/2025,4400,6000,5000
Kerala,Kottayam,Kuruppanthura,Ginger(Green),"Green Ginger",FAQ,24/09/2025,7000,7000,7000
Kerala,Kottayam,Kuruppanthura,"Green Chilli","Green Chilly",FAQ,24/09/2025,5600,7000,6000
Kerala,Kottayam,Kuruppanthura,Lemon,Lemon,FAQ,24/09/2025,7000,8000,7500
Kerala,Kottayam,Kuruppanthura,Onion,Big,FAQ,24/09/2025,2600,3000,3000
Kerala,Kottayam,Kuruppanthura,Pineapple,"Pine Apple",Large,24/09/2025,4000,4000,4000
Kerala,Kottayam,Pampady,"Green Chilli","Green Chilly",FAQ,24/09/2025,5000,6500,6000
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,24/09/2025,2500,4500,3500
Kerala,Kottayam,Pampady,Tapioca,Tapioca,FAQ,24/09/2025,3000,3500,3200
Kerala,Kozhikode(Calicut),Mukkom,"Banana - Green","Banana - Green",FAQ,24/09/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Mukkom,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,4000,4500,4200
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,24/09/2025,2600,3000,2800
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,24/09/2025,7000,7500,7200
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,24/09/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Mukkom,Potato,Other,FAQ,24/09/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,24/09/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,24/09/2025,1600,1600,1600
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,24/09/2025,2100,2100,2100
Kerala,Kozhikode(Calicut),Palayam,"Cluster beans",Other,FAQ,24/09/2025,2900,3000,2900
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,FAQ,24/09/2025,2700,2700,2700
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,24/09/2025,8200,8200,8200
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,24/09/2025,1800,1800,1800
Kerala,Kozhikode(Calicut),Perambra,"French Beans (Frasbean)",Other,FAQ,24/09/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Perambra,Ginger(Green),Other,FAQ,24/09/2025,7000,8000,8000
Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,FAQ,24/09/2025,3500,3600,3500
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,24/09/2025,4800,5100,5000
Kerala,Kozhikode(Calicut),Quilandy,"Banana - Green",Other,FAQ,24/09/2025,3000,3200,3000
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,24/09/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,FAQ,24/09/2025,2900,3000,3000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Amaranthus,Amaranthus,FAQ,24/09/2025,2200,2500,2500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Tomato,Tomato,FAQ,24/09/2025,2700,3000,3000
Kerala,Malappuram,Kottakkal,"Amranthas Red","Chawli Lal",FAQ,24/09/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Apple,Other,Large,24/09/2025,10000,10200,10100
Kerala,Malappuram,Kottakkal,Ashgourd,Other,FAQ,24/09/2025,1600,1800,1700
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,24/09/2025,4800,5000,4900
Kerala,Malappuram,Kottakkal,Drumstick,Other,FAQ,24/09/2025,8300,8500,8400
Kerala,Malappuram,Kottakkal,"Water Melon",Other,Large,24/09/2025,1500,1700,1600
Kerala,Palakad,Koduvayoor,Ashgourd,Other,FAQ,24/09/2025,2200,2600,2400
Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,Medium,24/09/2025,2900,3300,3100
Kerala,Palakad,Koduvayoor,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,24/09/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,Brinjal,Other,FAQ,24/09/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,24/09/2025,2500,2900,2700
Kerala,Pathanamthitta,"Erath  VFPCK","Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,24/09/2025,0,0,2000
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,24/09/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",Large,24/09/2025,7600,8000,7800
Kerala,Pathanamthitta,Kuttoor,Ginger(Green),"Green Ginger",FAQ,24/09/2025,18200,18600,18400
Kerala,Pathanamthitta,Kuttoor,"Pepper ungarbled",Other,FAQ,24/09/2025,58000,62000,60000
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Banana,Palayamthodan,Large,24/09/2025,600,2500,1800
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Snakeguard,Other,FAQ,24/09/2025,1500,2500,2400
Kerala,Thirssur,"Annamanada  VFPCK",Banana,"Nendra Bale",Medium,24/09/2025,2000,2500,2200
Kerala,Thirssur,"Annamanada  VFPCK",Banana,Robusta,Medium,24/09/2025,1000,1300,1200
Kerala,Thirssur,Chavakkad,Banana,Palayamthodan,Medium,24/09/2025,3000,3800,3800
Kerala,Thirssur,Chavakkad,"Bitter gourd",Other,FAQ,24/09/2025,3400,4400,4400
Kerala,Thirssur,Chavakkad,Brinjal,Other,FAQ,24/09/2025,3400,4400,4400
Kerala,Thirssur,Chavakkad,Cabbage,Other,FAQ,24/09/2025,2500,3500,3500
Kerala,Thirssur,Chavakkad,Coconut,Other,FAQ,24/09/2025,7000,8000,8000
Kerala,Thirssur,Chavakkad,Ginger(Green),Other,FAQ,24/09/2025,7000,9000,9000
Kerala,Thirssur,"Pariyaram VFPCK",Egg,Egg,FAQ,24/09/2025,8,10,8.5
Kerala,Thirssur,"Pariyaram VFPCK",Ginger(Green),"Green Ginger",FAQ,24/09/2025,7000,7500,7250
Kerala,Thirssur,"Pariyaram VFPCK","Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,24/09/2025,7300,7500,7400
Kerala,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,24/09/2025,3000,3000,3000
Kerala,Thiruvananthapuram,Chala,Apple,Other,Small,24/09/2025,10000,10000,10000
Kerala,Thiruvananthapuram,Chala,Banana,"Banana - Ripe",Medium,24/09/2025,3000,3000,3000
Kerala,Thiruvananthapuram,Chala,Banana,Poovan,Medium,24/09/2025,4000,4000,4000
Kerala,Thiruvananthapuram,Chala,Banana,"Red Banana",Medium,24/09/2025,5100,5100,5100
Kerala,Thiruvananthapuram,Chala,Carrot,Other,FAQ,24/09/2025,6500,6500,6500
Kerala,Thiruvananthapuram,Chala,Ginger(Green),Other,FAQ,24/09/2025,9000,9000,9000
Kerala,Thiruvananthapuram,Chala,Grapes,Black,Medium,24/09/2025,7500,7500,7500
Kerala,Thiruvananthapuram,Chala,"Green Chilli","Green Chilly",FAQ,24/09/2025,9000,9000,9000
Kerala,Thiruvananthapuram,Chala,"Little gourd (Kundru)","Little gourd (Kundru)",FAQ,24/09/2025,4300,4300,4300
Kerala,Thiruvananthapuram,Chala,Onion,Big,FAQ,24/09/2025,2300,2300,2300
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK","Amranthas Red","Chawli Lal",FAQ,24/09/2025,48,50,49
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,24/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,Banana,"Nendra Bale",Medium,24/09/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,Banana,Palayamthodan,Medium,24/09/2025,2800,3000,2800
Kerala,Thiruvananthapuram,Vamanapuram,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,7500,8000,7500
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,Other,FAQ,24/09/2025,3500,4000,3500
Kerala,Thiruvananthapuram,Vamanapuram,Coconut,Other,FAQ,24/09/2025,8000,8500,8000
Kerala,Thiruvananthapuram,Vamanapuram,Onion,Other,Non-FAQ,24/09/2025,2500,3000,2500
Kerala,Thiruvananthapuram,Vamanapuram,Tapioca,Other,FAQ,24/09/2025,4000,4500,4000
Kerala,Wayanad,Kalpetta,Coffee,Other,FAQ,24/09/2025,22000,22100,22100
Kerala,Wayanad,Kalpetta,Cowpea(Veg),Other,FAQ,24/09/2025,2300,2400,2400
Kerala,Wayanad,Kalpetta,"Green Chilli","Green Chilly",FAQ,24/09/2025,3400,3500,3500
Kerala,Wayanad,Manathavady,Cowpea(Veg),"Cowpea (Veg)",FAQ,24/09/2025,2600,2800,2700
Kerala,Wayanad,Manathavady,Ginger(Green),"Green Ginger",FAQ,24/09/2025,3800,3850,3850
Kerala,Wayanad,Pulpally,"Bitter gourd",Other,FAQ,24/09/2025,2400,2600,2500
Kerala,Wayanad,Pulpally,Pumpkin,Other,FAQ,24/09/2025,1400,1600,1500
"Madhya Pradesh",Alirajpur,Jobat,Soyabean,Soyabeen,FAQ,24/09/2025,4000,4000,4000
"Madhya Pradesh",Badwani,Sendhwa,Maize,Local,FAQ,24/09/2025,1200,1270,1270
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,800,1300,1200
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,700,1100,1000
"Madhya Pradesh",Badwani,Sendhwa(F&V),Cauliflower,Local,FAQ,24/09/2025,700,1100,1000
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Green Chilli","Green Chilly",FAQ,24/09/2025,1000,1600,1200
"Madhya Pradesh",Bhopal,Bhopal,Onion,Onion,FAQ,24/09/2025,900,1000,900
"Madhya Pradesh",Chhatarpur,Chattarpur(F&V),Coriander(Leaves),Coriander,FAQ,24/09/2025,7500,7500,7500
"Madhya Pradesh",Chhindwara,Chhindwara,Wheat,Wheat,Non-FAQ,24/09/2025,2650,2720,2720
"Madhya Pradesh",Dewas,Dewas,Wheat,Wheat,FAQ,24/09/2025,2648,2670,2670
"Madhya Pradesh",Dhar,Rajgarh,Wheat,Lokwan,FAQ,24/09/2025,2750,2750,2750
"Madhya Pradesh",Katni,Katni,Wheat,"Mill Quality",Non-FAQ,24/09/2025,2470,2500,2500
"Madhya Pradesh",Khandwa,Khargone(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,1500,2000,1800
"Madhya Pradesh",Khandwa,Khargone(F&V),"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,1600,2000,1800
"Madhya Pradesh",Khandwa,Khargone(F&V),"Sponge gourd",Organic,FAQ,24/09/2025,2500,3200,3000
"Madhya Pradesh",Sagar,Bina,Wheat,Wheat,FAQ,24/09/2025,2405,2405,2405
"Madhya Pradesh",Sagar,Shahagarh,Soyabean,Soyabeen,Non-FAQ,24/09/2025,3850,3850,3850
"Madhya Pradesh",Satna,Amarpatan,Wheat,"Mill Quality",FAQ,24/09/2025,2425,2505,2500
"Madhya Pradesh",Shajapur,Shujalpur,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,24/09/2025,5901,5920,5920
Maharashtra,Ahmednagar,Rahuri,Tomato,Other,Local,24/09/2025,1000,2000,1500
Maharashtra,Ahmednagar,Shrirampur,Cabbage,Other,Local,24/09/2025,500,600,550
Maharashtra,Buldhana,Lonar,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,24/09/2025,5300,5600,5450
Maharashtra,Buldhana,Lonar,Wheat,Other,FAQ,24/09/2025,2425,2500,2462
Maharashtra,Nagpur,Kalmeshwar,Cauliflower,Other,Local,24/09/2025,1445,1800,1665
Maharashtra,Nagpur,Kalmeshwar,Coriander(Leaves),Other,Local,24/09/2025,5540,6000,5860
Maharashtra,Nagpur,Kalmeshwar,"Green Chilli",Other,Local,24/09/2025,3530,4000,3805
Maharashtra,Pune,Khed(Chakan),"Bhindi(Ladies Finger)",Other,Local,24/09/2025,3000,5000,4000
Maharashtra,Pune,Pune(Pimpri),"Green Chilli",Other,Local,24/09/2025,4500,4500,4500
Maharashtra,Raigad,Mangaon,Rice,Other,Local,24/09/2025,1900,4800,3800
Maharashtra,Satara,Vai,Ginger(Green),Other,Local,24/09/2025,3000,3500,3250
Maharashtra,Satara,Vai,Onion,Local,Local,24/09/2025,1000,1800,1500
Maharashtra,Thane,Palghar,Rice,"1009 Kar",Local,24/09/2025,4305,4305,4305
Odisha,Bargarh,Attabira,Paddy(Dhan)(Common),Other,FAQ,24/09/2025,2300,2320,2300
Odisha,Boudh,Boudh,Carrot,Carrot,FAQ,24/09/2025,4800,5200,5000
Odisha,Boudh,Boudh,Tomato,Other,FAQ,24/09/2025,2500,3500,3000
Odisha,Boudh,Khunthabandha,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3800,4200,4000
Odisha,Boudh,Khunthabandha,Cucumbar(Kheera),Other,FAQ,24/09/2025,2500,3500,3000
Odisha,Cuttack,Banki,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,2700,3000,2800
Odisha,Dhenkanal,Hindol,"Banana - Green",Other,FAQ,24/09/2025,2700,3000,2800
Odisha,Dhenkanal,Hindol,Potato,Potato,Non-FAQ,24/09/2025,1700,2000,1800
Odisha,Dhenkanal,Hindol,Ridgeguard(Tori),Other,FAQ,24/09/2025,3800,4200,4000
Odisha,Gajapati,Kasinagar,Brinjal,Other,FAQ,24/09/2025,1500,2000,2000
Odisha,Gajapati,Parlakhemundi,"Sweet Potato","Hosur Green",FAQ,24/09/2025,1800,2000,1900
Odisha,Jagatsinghpur,Jagatsinghpur,Potato,Potato,FAQ,24/09/2025,2080,2120,2100
Odisha,Kalahandi,Kalahandi(Dharamagarh),Brinjal,Other,FAQ,24/09/2025,2000,2400,2200
Odisha,Sonepur,Dungurapalli,Brinjal,Other,FAQ,24/09/2025,2200,2650,2500
Odisha,Sonepur,Pandkital,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,4000,4000,4000
Odisha,Sundergarh,Sargipali,Carrot,Other,FAQ,24/09/2025,3800,4200,4000
Odisha,Sundergarh,Sargipali,Tomato,Other,Non-FAQ,24/09/2025,2500,3000,2700
Punjab,Amritsar,Rayya,Potato,Other,FAQ,24/09/2025,1400,1400,1400
Punjab,Fazilka,Fazilka,Papaya,Other,Medium,24/09/2025,2000,4000,3000
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,24/09/2025,4000,6000,5000
Punjab,Ferozpur,Zira,Cauliflower,Cauliflower,FAQ,24/09/2025,2600,3000,2800
Punjab,Ferozpur,Zira,Tomato,Local,FAQ,24/09/2025,2000,3000,2500
Punjab,Gurdaspur,Gurdaspur,Brinjal,Other,FAQ,24/09/2025,1500,2000,1800
Punjab,Gurdaspur,Gurdaspur,Cauliflower,Other,FAQ,24/09/2025,3000,3500,3300
Punjab,Gurdaspur,Gurdaspur,Garlic,Other,FAQ,24/09/2025,5000,6000,5500
Punjab,Gurdaspur,Gurdaspur,Guava,Other,Medium,24/09/2025,5000,6000,5500
Punjab,Gurdaspur,Gurdaspur,Lemon,Other,FAQ,24/09/2025,2000,2500,2200
Punjab,Gurdaspur,Gurdaspur,Raddish,Other,FAQ,24/09/2025,1300,1800,1500
Punjab,Hoshiarpur,"Garh Shankar",Carrot,Carrot,FAQ,24/09/2025,2000,2500,2200
Punjab,Hoshiarpur,"Garh Shankar","Field Pea","Field Pea",FAQ,24/09/2025,5000,8000,6000
Punjab,Hoshiarpur,"Garh Shankar","Water Melon",Other,Large,24/09/2025,1800,2200,2000
Punjab,Hoshiarpur,Mukerian(Talwara),Capsicum,Capsicum,FAQ,24/09/2025,8000,10000,9000
Punjab,Hoshiarpur,Mukerian(Talwara),Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,2400,3200,2800
Punjab,Hoshiarpur,Mukerian(Talwara),Onion,Onion,FAQ,24/09/2025,1800,2200,2000
Punjab,Hoshiarpur,Mukerian(Talwara),Potato,Potato,FAQ,24/09/2025,1000,1400,1200
Punjab,Hoshiarpur,"Tanda Urmur",Papaya,Other,Medium,24/09/2025,4000,5000,4500
Punjab,Jalandhar,"Lohian Khas",Brinjal,Other,FAQ,24/09/2025,1800,2000,1900
Punjab,Jalandhar,"Lohian Khas","Green Chilli",Other,FAQ,24/09/2025,2800,3000,2900
Punjab,Jalandhar,"Lohian Khas","Round gourd",Other,FAQ,24/09/2025,1800,2000,1900
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Brinjal,Other,FAQ,24/09/2025,2500,2500,2500
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Green Chilli",Other,FAQ,24/09/2025,3000,3000,3000
Punjab,Ludhiana,Doraha,Coriander(Leaves),Coriander,FAQ,24/09/2025,700,700,700
Punjab,Ludhiana,Jagraon,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1500,2000,1700
Punjab,Ludhiana,Jagraon,Brinjal,Other,FAQ,24/09/2025,1600,2000,1800
Punjab,Ludhiana,Jagraon,Potato,Other,FAQ,24/09/2025,800,1000,900
Punjab,Ludhiana,Khanna,Capsicum,Capsicum,FAQ,24/09/2025,3000,5000,4000
Punjab,Ludhiana,Khanna,Onion,Other,FAQ,24/09/2025,1000,1600,1200
Punjab,Ludhiana,Khanna,Raddish,Other,FAQ,24/09/2025,700,2000,1500
Punjab,Ludhiana,Ludhiana,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1200,1800,1600
Punjab,Ludhiana,Ludhiana,Capsicum,Other,FAQ,24/09/2025,2000,4500,3000
Punjab,Ludhiana,Ludhiana,Coriander(Leaves),Other,FAQ,24/09/2025,2000,5000,3500
Punjab,Ludhiana,Ludhiana,Ginger(Dry),Other,FAQ,24/09/2025,2200,3000,2500
Punjab,Ludhiana,Ludhiana,"Mousambi(Sweet Lime)",Other,Medium,24/09/2025,2000,3000,2700
Punjab,Ludhiana,Ludhiana,Ridgeguard(Tori),Other,FAQ,24/09/2025,500,1200,800
Punjab,Ludhiana,Ludhiana,Tomato,Other,FAQ,24/09/2025,800,2000,1400
Punjab,Moga,"Kot ise Khan",Ridgeguard(Tori),Other,FAQ,24/09/2025,1000,1200,1100
Punjab,Mohali,Kurali,"Green Chilli",Other,FAQ,24/09/2025,2500,2700,2600
Punjab,Patiala,Patiala,Cabbage,Cabbage,FAQ,24/09/2025,2000,3000,2500
Punjab,Patiala,Patiala,Lemon,Lemon,FAQ,24/09/2025,2000,3000,2500
Punjab,Patiala,Patiala,Tomato,Tomato,FAQ,24/09/2025,1500,2000,1800
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Pomegranate,Other,Medium,24/09/2025,7400,7500,7450
Punjab,"Ropar (Rupnagar)",Ropar,Brinjal,Round/Long,FAQ,24/09/2025,2500,3500,3000
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,24/09/2025,1200,1400,1200
Punjab,Tarntaran,Patti,Onion,Other,FAQ,24/09/2025,2000,2400,2200
Punjab,Tarntaran,Patti,"Peas Wet",Other,FAQ,24/09/2025,5000,6000,5500
Punjab,Tarntaran,Patti,"Round gourd",Other,FAQ,24/09/2025,3000,4000,3500
Rajasthan," Jhunjhunu",Jhunjhunu,"Green Gram (Moong)(Whole)",Other,FAQ,24/09/2025,6100,6200,6200
Rajasthan,Beawar,Beawar,Jowar(Sorghum),Other,FAQ,24/09/2025,2200,3500,2850
Rajasthan,Deeg,Sikri,Mustard,"Big 100 Kg",Non-FAQ,24/09/2025,6400,7000,6820
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Peas","Green Peas",FAQ,24/09/2025,9300,9700,9500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Lime,Other,Medium,24/09/2025,2600,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,24/09/2025,1400,1800,1600
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tomato,Other,FAQ,24/09/2025,2300,2700,2500
Rajasthan,Ganganagar,Suratgarh,Guar,Other,FAQ,24/09/2025,4471,4560,4507
Rajasthan,Ganganagar,Suratgarh,Wheat,Other,FAQ,24/09/2025,2540,2550,2548
Rajasthan,Hanumangarh,Rawatsar,Onion,"1st Sort",FAQ,24/09/2025,1400,1400,1400
Rajasthan,"Jaipur Rural",Bassi,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,24/09/2025,2016,2575,2295
Rajasthan,"Jaipur Rural",Bassi,Onion,Other,Non-FAQ,24/09/2025,2400,2800,2600
Rajasthan,Jalore,Jalore,"Green Chilli",Other,FAQ,24/09/2025,1500,2000,1800
Rajasthan,Jodhpur,"Jodhpur (F&V)",Apple,Other,Medium,24/09/2025,3000,8000,5500
Rajasthan,Jodhpur,"Jodhpur (F&V)","Mousambi(Sweet Lime)",Other,Medium,24/09/2025,1000,2000,1500
Rajasthan,Jodhpur,"Jodhpur (F&V)",Papaya,Other,Medium,24/09/2025,1000,2500,1700
Telangana,Adilabad,"Adilabad(Rythu Bazar)",Cauliflower,"African Sarson",FAQ,24/09/2025,8000,8200,8000
Telangana,Hyderabad,"Mahboob Manison","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,24/09/2025,4000,4500,4250
Telangana,Karimnagar,Karimnagar,Cabbage,Cabbage,FAQ,24/09/2025,2000,2000,2000
Telangana,Khammam,Bhadrachalam,Paddy(Dhan)(Common),"Samba Masuri",FAQ,24/09/2025,2320,2320,2320
Telangana,Nalgonda,Choutuppal,Paddy(Dhan)(Common),"I.R. 64",FAQ,24/09/2025,2000,2200,2100
Telangana,Nalgonda,Devarakonda,Paddy(Dhan)(Common),MTU-1010,FAQ,24/09/2025,2300,2300,2300
Telangana,Nalgonda,Huzurnagar(Matampally),Paddy(Dhan)(Common),"B P T",FAQ,24/09/2025,2320,2320,2320
Telangana,"Ranga Reddy",Chevella,Brinjal,Other,FAQ,24/09/2025,4000,4000,4000
Telangana,"Ranga Reddy",Chevella,Tomato,Deshi,FAQ,24/09/2025,1500,1500,1500
Telangana,Warangal,Warangal,"Dry Chillies","1st Sort",FAQ,24/09/2025,8500,13600,12500
Tripura,Dhalai,Chowmanu,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,5000,6000,5500
Tripura,Dhalai,Chowmanu,Brinjal,Round/Long,FAQ,24/09/2025,3000,4000,3500
Tripura,Gomati,Nutanbazar,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,9850,10000,9950
Tripura,Gomati,Nutanbazar,Ginger(Green),"Green Ginger",FAQ,24/09/2025,10500,12000,11500
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,24/09/2025,2700,2900,2800
Tripura,"North Tripura",Dasda,Rice,Masuri,FAQ,24/09/2025,3300,3400,3350
"Uttar Pradesh",Agra,Fatehabad,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,24/09/2025,2000,2300,2200
"Uttar Pradesh",Aligarh,Charra,Brinjal,Brinjal,FAQ,24/09/2025,2000,2100,2050
"Uttar Pradesh",Aligarh,Charra,Cabbage,Cabbage,FAQ,24/09/2025,2000,2050,2025
"Uttar Pradesh",Aligarh,Charra,Onion,Red,FAQ,24/09/2025,1500,1600,1550
"Uttar Pradesh",Aligarh,Charra,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,24/09/2025,2800,3000,2900
"Uttar Pradesh",Aligarh,Khair,Apple,Delicious,Medium,24/09/2025,4500,5500,5000
"Uttar Pradesh",Aligarh,Khair,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,1400,2000,1800
"Uttar Pradesh",Aligarh,Khair,"Green Chilli","Green Chilly",FAQ,24/09/2025,2000,2600,2400
"Uttar Pradesh",Badaun,Babrala,Potato,Other,Non-FAQ,24/09/2025,680,700,690
"Uttar Pradesh",Badaun,Shahaswan,Banana,Amruthapani,Medium,24/09/2025,2000,2200,2100
"Uttar Pradesh",Badaun,Shahaswan,"Banana - Green","Banana - Green",FAQ,24/09/2025,1400,1600,1500
"Uttar Pradesh",Badaun,Shahaswan,Cauliflower,Cauliflower,FAQ,24/09/2025,2800,3000,2900
"Uttar Pradesh",Bahraich,Naanpara,Apple,"Kasmir/Shimla - II",Medium,24/09/2025,5000,5400,5200
"Uttar Pradesh",Ballia,Rasda,Pumpkin,Pumpkin,FAQ,24/09/2025,1280,1390,1340
"Uttar Pradesh",Ballia,Rasda,Raddish,Other,FAQ,24/09/2025,1965,2080,2000
"Uttar Pradesh",Ballia,Vilthararoad,Banana,Medium,Medium,24/09/2025,1800,1900,1850
"Uttar Pradesh",Ballia,Vilthararoad,Onion,Other,Non-FAQ,24/09/2025,1700,1800,1750
"Uttar Pradesh",Balrampur,Panchpedwa,"Green Chilli","Green Chilly",FAQ,24/09/2025,3200,3500,3400
"Uttar Pradesh",Balrampur,Panchpedwa,Gur(Jaggery),Red,FAQ,24/09/2025,4000,4100,4050
"Uttar Pradesh",Balrampur,Panchpedwa,Potato,Potato,FAQ,24/09/2025,1200,1400,1300
"Uttar Pradesh",Balrampur,Tulsipur,Potato,Desi,FAQ,24/09/2025,1020,1070,1050
"Uttar Pradesh",Bareilly,Anwala,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,800,1000,900
"Uttar Pradesh",Bareilly,Anwala,Tomato,Deshi,FAQ,24/09/2025,1800,2000,1900
"Uttar Pradesh",Bijnor,Chaandpur,Onion,Red,FAQ,24/09/2025,900,1100,1000
"Uttar Pradesh",Bijnor,Najibabad,Potato,Desi,FAQ,24/09/2025,1000,1400,1200
"Uttar Pradesh",Bulandshahar,Divai,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,900,1100,1000
"Uttar Pradesh",Bulandshahar,Gulavati,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,Gulavati,Colacasia,Other,FAQ,24/09/2025,1200,1400,1300
"Uttar Pradesh",Bulandshahar,Gulavati,Lemon,Other,FAQ,24/09/2025,7100,7300,7200
"Uttar Pradesh",Bulandshahar,Gulavati,Potato,Desi,FAQ,24/09/2025,1200,1400,1300
"Uttar Pradesh",Bulandshahar,Siyana,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,900,980,940
"Uttar Pradesh",Bulandshahar,Siyana,Brinjal,Round/Long,FAQ,24/09/2025,800,900,850
